"Id_article";"Id_obs";"Authors";"Title";"DOI";"Year_of_publication";"Experiment_period";"Experiment_year";"Country";"Study_site";"Latitude";"Longitude";"Continent";"Climate_zone";"Geocoordinates";"Soil_type_WRB_USDA";"Soil_texture";"Soil_pH";"Greenhouse";"Organic_ferti";"Mineral_ferti";"Pesticide";"Irrigation";"Nitrogen_rate_kg_ha";"Additional_factor";"Intercropping_design";"Intercropping_pattern";"Crop_1_Common_Name";"Crop_1_Scientific_Name";"Crop_2_Common_Name";"Crop_2_Scientific_Name";"Crop_1_yield_sole";"Crop_2_yield_sole";"Crop_1_yield_intercropped";"Crop_2_yield_intercropped";"Yield_total_intercropping";"Yield_unit";"Yield_measure";"Data_location";"LER_crop1";"LER_crop2";"LER_tot";"LER_crop_1_calc";"LER_crop_2_calc";"LER_tot_calc"
1;1;"ADHIKARY, S and BAGCHI, DK and GHOSAL, P and BANERJEE, RN and CHATTERJEE, BN";"STUDIES ON MAIZE-LEGUME INTERCROPPING AND THEIR RESIDUAL EFFECTS ON SOIL FERTILITY STATUS AND SUCCEEDING CROP IN UPLAND SITUATION";"10.1111/j.1439-037X.1991.tb00959.x";1991;"1987-1988";"1987";"India";"Agricultural Experimental Farm of Indian Statistical Institute at Giridih";24,1912233822818;86,3053822105898;"South Asia";"Cwa";"Estimated";NA;"Sandy loam (SL)";NA;NA;NA;"Yes";NA;NA;"60";NA;"Additive";"Row";"Maize";"Zea mays L.";"Groundnut";"Apios americana Medik.";2,46;2,2;2;0,91;2,91;"t/ha";"Grain Yield";"Table 1, table 3";NA;NA;1,22;0,813008130081301;0,413636363636364;1,22664449371766
1;2;"ADHIKARY, S and BAGCHI, DK and GHOSAL, P and BANERJEE, RN and CHATTERJEE, BN";"STUDIES ON MAIZE-LEGUME INTERCROPPING AND THEIR RESIDUAL EFFECTS ON SOIL FERTILITY STATUS AND SUCCEEDING CROP IN UPLAND SITUATION";"10.1111/j.1439-037X.1991.tb00959.x";1991;"1987-1988";"1987";"India";"Agricultural Experimental Farm of Indian Statistical Institute at Giridih";24,1912233822818;86,3053822105898;"South Asia";"Cwa";"Estimated";NA;"Sandy loam (SL)";NA;NA;NA;"Yes";NA;NA;"60";NA;"Additive";"Row";"Maize";"Zea mays L.";"Cowpea";"Vigna unguiculata L. Walp.";2,46;0,87;2,14;0,33;2,47;"t/ha";"Grain Yield";"Table 1, table 3";NA;NA;1,26;0,869918699186992;0,379310344827586;1,24922904401458
1;3;"ADHIKARY, S and BAGCHI, DK and GHOSAL, P and BANERJEE, RN and CHATTERJEE, BN";"STUDIES ON MAIZE-LEGUME INTERCROPPING AND THEIR RESIDUAL EFFECTS ON SOIL FERTILITY STATUS AND SUCCEEDING CROP IN UPLAND SITUATION";"10.1111/j.1439-037X.1991.tb00959.x";1991;"1987-1988";"1987";"India";"Agricultural Experimental Farm of Indian Statistical Institute at Giridih";24,1912233822818;86,3053822105898;"South Asia";"Cwa";"Estimated";NA;"Sandy loam (SL)";NA;NA;NA;"Yes";NA;NA;"60";NA;"Additive";"Row";"Maize";"Zea mays L.";"Mung bean";"Vigna radiata L.";2,46;0,66;2,15;0,16;2,31;"t/ha";"Grain Yield";"Table 1, table 3";NA;NA;1,12;0,873983739837398;0,242424242424242;1,11640798226164
1;4;"ADHIKARY, S and BAGCHI, DK and GHOSAL, P and BANERJEE, RN and CHATTERJEE, BN";"STUDIES ON MAIZE-LEGUME INTERCROPPING AND THEIR RESIDUAL EFFECTS ON SOIL FERTILITY STATUS AND SUCCEEDING CROP IN UPLAND SITUATION";"10.1111/j.1439-037X.1991.tb00959.x";1991;"1987-1988";"1988";"India";"Agricultural Experimental Farm of Indian Statistical Institute at Giridih";24,1912233822818;86,3053822105898;"South Asia";"Cwa";"Estimated";NA;"Sandy loam (SL)";NA;NA;NA;"Yes";NA;NA;"60";NA;"Additive";"Row";"Maize";"Zea mays L.";"Groundnut";"Apios americana Medik.";2,94;1,66;2,83;0,73;3,56;"t/ha";"Grain Yield";"Table 1, table 3";NA;NA;1,44;0,962585034013606;0,439759036144578;1,40234407015818
1;5;"ADHIKARY, S and BAGCHI, DK and GHOSAL, P and BANERJEE, RN and CHATTERJEE, BN";"STUDIES ON MAIZE-LEGUME INTERCROPPING AND THEIR RESIDUAL EFFECTS ON SOIL FERTILITY STATUS AND SUCCEEDING CROP IN UPLAND SITUATION";"10.1111/j.1439-037X.1991.tb00959.x";1991;"1987-1988";"1988";"India";"Agricultural Experimental Farm of Indian Statistical Institute at Giridih";24,1912233822818;86,3053822105898;"South Asia";"Cwa";"Estimated";NA;"Sandy loam (SL)";NA;NA;NA;"Yes";NA;NA;"60";NA;"Additive";"Row";"Maize";"Zea mays L.";"Cowpea";"Vigna unguiculata L. Walp.";2,94;0,21;1,48;0,57;2,05;"t/ha";"Grain Yield";"Table 1, table 3";NA;NA;0,85;0,503401360544218;2,71428571428571;3,21768707482993
1;6;"ADHIKARY, S and BAGCHI, DK and GHOSAL, P and BANERJEE, RN and CHATTERJEE, BN";"STUDIES ON MAIZE-LEGUME INTERCROPPING AND THEIR RESIDUAL EFFECTS ON SOIL FERTILITY STATUS AND SUCCEEDING CROP IN UPLAND SITUATION";"10.1111/j.1439-037X.1991.tb00959.x";1991;"1987-1988";"1988";"India";"Agricultural Experimental Farm of Indian Statistical Institute at Giridih";24,1912233822818;86,3053822105898;"South Asia";"Cwa";"Estimated";NA;"Sandy loam (SL)";NA;NA;NA;"Yes";NA;NA;"60";NA;"Additive";"Row";"Maize";"Zea mays L.";"Mung bean";"Vigna radiata L.";2,94;0,55;2,25;0,19;2,44;"t/ha";"Grain Yield";"Table 1, table 3";NA;NA;1,19;0,76530612244898;0,345454545454545;1,11076066790352
2;7;"Abbes, Zouhaier and Trabelsi, Imen and Kharrat, Mohamed and Amri, Moez";"Intercropping with fenugreek (Trigonella foenum-graecum) enhanced seed yield and reduced Orobanche foetida infestation in faba bean (Vicia faba)";"10.1080/01448765.2019.1616614";2019;"2007–2009";"2007-2008";"Tunisia";"Oued Beja experimental station, Beja, Tunisia (36°43ʹN, 9°12ʹE)";36,7166667;9,2;"Middle East & North Africa";"Csa";"Exact";NA;"Clay (C)";7,35;"No";NA;NA;"No";NA;"0";"Faba bean Badi cultivar";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";0,2;NA;0,34;NA;NA;"g/plant";"Seed yield";"Table 2";NA;NA;NA;1,7;NA;NA
2;8;"Abbes, Zouhaier and Trabelsi, Imen and Kharrat, Mohamed and Amri, Moez";"Intercropping with fenugreek (Trigonella foenum-graecum) enhanced seed yield and reduced Orobanche foetida infestation in faba bean (Vicia faba)";"10.1080/01448765.2019.1616614";2019;"2007–2009";"2007-2008";"Tunisia";"Oued Beja experimental station, Beja, Tunisia (36°43ʹN, 9°12ʹE)";36,7166667;9,2;"Middle East & North Africa";"Csa";"Exact";NA;"Clay (C)";7,35;"No";NA;NA;"No";NA;"0";"Faba bean Najeh cultivar";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";5,7;NA;8,31;NA;NA;"g/plant";"Seed yield";"Table 2";NA;NA;NA;1,45789473684211;NA;NA
2;9;"Abbes, Zouhaier and Trabelsi, Imen and Kharrat, Mohamed and Amri, Moez";"Intercropping with fenugreek (Trigonella foenum-graecum) enhanced seed yield and reduced Orobanche foetida infestation in faba bean (Vicia faba)";"10.1080/01448765.2019.1616614";2019;"2007–2009";"2008-2009";"Tunisia";"Oued Beja experimental station, Beja, Tunisia (36°43ʹN, 9°12ʹE)";36,7166667;9,2;"Middle East & North Africa";"Csa";"Exact";NA;"Clay (C)";7,35;"No";NA;NA;"No";NA;"0";"Faba bean Badi cultivar";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";0,99;NA;1,89;NA;NA;"g/plant";"Seed yield";"Table 2";NA;NA;NA;1,90909090909091;NA;NA
2;10;"Abbes, Zouhaier and Trabelsi, Imen and Kharrat, Mohamed and Amri, Moez";"Intercropping with fenugreek (Trigonella foenum-graecum) enhanced seed yield and reduced Orobanche foetida infestation in faba bean (Vicia faba)";"10.1080/01448765.2019.1616614";2019;"2007–2009";"2008-2009";"Tunisia";"Oued Beja experimental station, Beja, Tunisia (36°43ʹN, 9°12ʹE)";36,7166667;9,2;"Middle East & North Africa";"Csa";"Exact";NA;"Clay (C)";7,35;"No";NA;NA;"No";NA;"0";"Faba bean Najeh cultivar";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";5,73;NA;8,67;NA;NA;"g/plant";"Seed yield";"Table 2";NA;NA;NA;1,5130890052356;NA;NA
3;11;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 50/50";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";771;701,07;1633;367,86;2000,86;"Kg/ha";"Seed yield";"Table 3 & 4";2,11;0,52;2,63;2,11802853437095;0,524712225598014;2,64274075996896
3;12;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 50/100";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";771;701,07;1927;652,11;2579,11;"Kg/ha";"Seed yield";"Table 3 & 4";2,49;0,93;3,42;2,49935149156939;0,930163892336001;3,42951538390539
3;13;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 100/50";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";771;701,07;2034;288,47;2322,47;"Kg/ha";"Seed yield";"Table 3 & 4";2,63;0,41;3,04;2,63813229571984;0,41147103712896;3,0496033328488
3;14;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 100/100";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";771;701,07;2238;561,61;2799,61;"Kg/ha";"Seed yield";"Table 3 & 4";2,9;0,8;3,7;2,90272373540856;0,801075498880283;3,70379923428884
3;15;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 50/50";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";951;751,33;1957;426,72;2383,72;"Kg/ha";"Seed yield";"Table 3 & 4";2,53;0,6;3,13;2,05783385909569;0,567952830314243;2,62578668940993
3;16;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 50/100";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";951;751,33;2303;720,97;3023,97;"Kg/ha";"Seed yield";"Table 3 & 4";2,98;1,02;4;2,42166140904311;0,95959165746077;3,38125306650388
3;17;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 100/50";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";951;751,33;2356;392,15;2748,15;"Kg/ha";"Seed yield";"Table 3 & 4";3,05;0,55;3,6;2,47739221871714;0,521941091131726;2,99933330984887
3;18;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2017-2018";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 100/100";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";951;751,33;2642;686,05;3328,05;"Kg/ha";"Seed yield";"Table 3 & 4";3,42;0,97;4,39;2,77812828601472;0,913114077702208;3,69124236371693
3;19;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 50/50";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";746;676,24;1081;331,98;1412,98;"Kg/ha";"Seed yield";"Table 3 & 4";1,44;0,49;1,93;1,44906166219839;0,490920383295871;1,93998204549426
3;20;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 50/100";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";746;676,24;1268;618,85;1886,85;"Kg/ha";"Seed yield";"Table 3 & 4";1,69;0,91;2,6;1,69973190348525;0,915133680350172;2,61486558383543
3;21;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 100/50";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";746;676,24;1355;250,26;1605,26;"Kg/ha";"Seed yield";"Table 3 & 4";1,81;0,37;2,18;1,81635388739946;0,370075712764699;2,18642960016416
3;22;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Narrow ridges 100/100";"Additive";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";746;676,24;1573;529,75;2102,75;"Kg/ha";"Seed yield";"Table 3 & 4";2,1;0,78;2,88;2,10857908847185;0,783375724594818;2,89195481306667
3;23;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 50/50";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";932;750,06;1285;392,11;1677,11;"Kg/ha";"Seed yield";"Table 3 & 4";1,72;0,57;2,29;1,37875536480687;0,522771511612404;1,90152687641927
3;24;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 50/100";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";932;750,06;1552;675,55;2227,55;"Kg/ha";"Seed yield";"Table 3 & 4";2,08;0,99;3,07;1,66523605150215;0,900661280430899;2,56589733193304
3;25;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 100/50";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";932;750,06;1672;357,73;2029,73;"Kg/ha";"Seed yield";"Table 3 & 4";2,24;0,52;2,76;1,79399141630901;0,476935178519052;2,27092659482806
3;26;"Abdel-Wahab, Sherif Ibrahim and Abdel-Wahab, Eman Ibrahim";"Cropping Systems of Fenugreek with Faba Bean to Reduce Broomrape Infestation";"10.18805/LR-621";2021;"2017-2019";"2018-2019";"Egypt";"Giza Agricultural Research Station (Lat. 30°002 303 N, Long. 31°122 433 E, 26 m a.s.l), Agricultural Research Center, Giza, Egypt during";30,1175;33,1536111111111;"Middle East & North Africa";"BWh";"Exact";NA;NA;NA;NA;"No";"Yes";NA;"Yes";"Unclear";"Wide ridges 100/100";"Replacement";"Row";"Fava bean";"Vicia faba L.";"Fenugreek";"Trigonella foenum-graecum L.";932;750,06;1790;640,21;2430,21;"Kg/ha";"Seed yield";"Table 3 & 4";2,39;0,94;3,33;1,9206008583691;0,853545049729355;2,77414590809845
4;27;"Abou-Hussein SD, Salman SR, Abdel-Mawgoud AMR, Ghoname AA";"Productivity, Quality and Profit of Sole or Intercropped Green Beau (Phaseolus vulgaris L.)";"10.3923/ja.2005.151.155";2005;"2003-2004";"2003";"Egypt";"Kafer Hakeem village, Giza, Egypt";30,00808;31,21093;"Middle East & North Africa";"BWh";"Estimated";NA;"Loamy sand (LS)";7,17;"No";"Yes";"Yes";"Yes";NA;"476";NA;"Additive";"Row";"Bean";"Phaseolus L.";"Lettuce";"Lactuca sativa L.";4,6;11,3;4,45;5,6;10,05;"t/ha";"Total yield";"Table 2";0,967;0,496;1,463;0,967391304347826;0,495575221238938;1,46296652558676
4;28;"Abou-Hussein SD, Salman SR, Abdel-Mawgoud AMR, Ghoname AA";"Productivity, Quality and Profit of Sole or Intercropped Green Beau (Phaseolus vulgaris L.)";"10.3923/ja.2005.151.155";2005;"2003-2004";"2003";"Egypt";"Kafer Hakeem village, Giza, Egypt";30,00808;31,21093;"Middle East & North Africa";"BWh";"Estimated";NA;"Loamy sand (LS)";7,17;"No";"Yes";"Yes";"Yes";NA;"476";NA;"Additive";"Row";"Bean";"Phaseolus L.";"Onion";"Allium cepa L.";4,6;4,65;4,48;2,1;6,58;"t/ha";"Total yield";"Table 2";0,974;0,452;1,426;0,973913043478261;0,451612903225806;1,42552594670407
4;29;"Abou-Hussein SD, Salman SR, Abdel-Mawgoud AMR, Ghoname AA";"Productivity, Quality and Profit of Sole or Intercropped Green Beau (Phaseolus vulgaris L.)";"10.3923/ja.2005.151.155";2005;"2003-2004";"2004";"Egypt";"Kafer Hakeem village, Giza, Egypt";30,00808;31,21093;"Middle East & North Africa";"BWh";"Estimated";NA;"Loamy sand (LS)";7,17;"No";"Yes";"Yes";"Yes";NA;"476";NA;"Additive";"Row";"Bean";"Phaseolus L.";"Lettuce";"Lactuca sativa L.";5,15;12,66;4,98;6,27;11,25;"t/ha";"Total yield";"Table 2";0,967;0,495;1,462;0,966990291262136;0,495260663507109;1,46225095476925
4;30;"Abou-Hussein SD, Salman SR, Abdel-Mawgoud AMR, Ghoname AA";"Productivity, Quality and Profit of Sole or Intercropped Green Beau (Phaseolus vulgaris L.)";"10.3923/ja.2005.151.155";2005;"2003-2004";"2004";"Egypt";"Kafer Hakeem village, Giza, Egypt";30,00808;31,21093;"Middle East & North Africa";"BWh";"Estimated";NA;"Loamy sand (LS)";7,17;"No";"Yes";"Yes";"Yes";NA;"476";NA;"Additive";"Row";"Bean";"Phaseolus L.";"Onion";"Allium cepa L.";5,15;5,21;5,02;2,35;7,37;"t/ha";"Total yield";"Table 2";0,975;0,451;1,426;0,974757281553398;0,4510556621881;1,4258129437415
5;31;"Adeniyi OR";"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)";"10.5897/AJPS.9000070";2011;"2007-2008";"2007";"Nigeria";"Agricultural Research Farm of Adeyemi College of Education";7,0833333;4,91666666666666;"Sub-Saharan Africa";"Aw";"Exact";NA;"Sandy loam (SL)";5,5;"No";"No";"No";"Yes";NA;"0";"Density 50/50";"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Okra";"Abelmoschus esculentus";17798,6;6730,99;8268,58;3623,49;11892,07;"Kg/ha";NA;"Table 2";0,465;0,538;1,003;0,464563504994775;0,538329428509031;1,00289293350381
5;32;"Adeniyi OR";"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)";"10.5897/AJPS.9000070";2011;"2007-2008";"2008";"Nigeria";"Agricultural Research Farm of Adeyemi College of Education";7,0833333;4,91666666666666;"Sub-Saharan Africa";"Aw";"Exact";NA;"Sandy loam (SL)";5,5;"No";"No";"No";"Yes";NA;"0";"Density 50/50";"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Okra";"Abelmoschus esculentus";14909,69;7184,66;6528,15;3773,41;10301,56;"Kg/ha";NA;"Table 2";0,438;0,525;0,963;0,437846125573369;0,525203697878536;0,963049823451904
5;33;"Adeniyi OR";"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)";"10.5897/AJPS.9000070";2011;"2007-2008";"2007";"Nigeria";"Agricultural Research Farm of Adeyemi College of Education";7,0833333;4,91666666666666;"Sub-Saharan Africa";"Aw";"Exact";NA;"Sandy loam (SL)";5,5;"No";"No";"No";"Yes";NA;"0";"Density 33/67";"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Okra";"Abelmoschus esculentus";17798,6;6730,99;4745,78;2435,79;7181,57;"Kg/ha";NA;"Table 2";0,267;0,362;0,629;0,266637825446945;0,361876930436682;0,628514755883627
5;34;"Adeniyi OR";"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)";"10.5897/AJPS.9000070";2011;"2007-2008";"2008";"Nigeria";"Agricultural Research Farm of Adeyemi College of Education";7,0833333;4,91666666666666;"Sub-Saharan Africa";"Aw";"Exact";NA;"Sandy loam (SL)";5,5;"No";"No";"No";"Yes";NA;"0";"Density 33/67";"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Okra";"Abelmoschus esculentus";14909,69;7184,66;3970,5;2589,02;6559,52;"Kg/ha";NA;"Table 2";0,266;0,36;0,627;0,26630332354328;0,360353865040239;0,626657188583518
5;35;"Adeniyi OR";"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)";"10.5897/AJPS.9000070";2011;"2007-2008";"2007";"Nigeria";"Agricultural Research Farm of Adeyemi College of Education";7,0833333;4,91666666666666;"Sub-Saharan Africa";"Aw";"Exact";NA;"Sandy loam (SL)";5,5;"No";"No";"No";"Yes";NA;"0";"Density 67/33";"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Okra";"Abelmoschus esculentus";17798,6;6730,99;12729,17;5598,27;18327,44;"Kg/ha";NA;"Table 2";0,715;0,832;1,547;0,715178160080006;0,831715691153902;1,54689385123391
5;36;"Adeniyi OR";"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)";"10.5897/AJPS.9000070";2011;"2007-2008";"2008";"Nigeria";"Agricultural Research Farm of Adeyemi College of Education";7,0833333;4,91666666666666;"Sub-Saharan Africa";"Aw";"Exact";NA;"Sandy loam (SL)";5,5;"No";"No";"No";"Yes";NA;"0";"Density 67/33";"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Okra";"Abelmoschus esculentus";14909,69;7184,66;10957,93;5295,03;16252,96;"Kg/ha";NA;"Table 2";0,735;0,737;1,472;0,734953577170283;0,736991033674523;1,47194461084481
